rom_thresh,pv_thresh,sm_thresh,trial_acc,trial_sens,trial_prec,trial_f1,subj_maj_acc,subj_maj_sens,subj_maj_prec,subj_maj_f1,subj_any_acc,subj_any_sens,subj_any_prec,subj_any_f1,TP,TN,FP,FN
136,0.7,0.94,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.7,0.96,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.8,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.82,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.84,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.86,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.88,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.9,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.92,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.94,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.75,0.96,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.8,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.82,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.84,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.86,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.88,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.9,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.92,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.94,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.8,0.96,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.8,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.82,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.84,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.86,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.88,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.9,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.92,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.94,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.85,0.96,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.8,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.82,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.84,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.86,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.88,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.9,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.92,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.94,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
136,0.9,0.96,0.82,1.0,0.7352941176470589,0.8474576271186441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,32,18,0
138,0.6,0.8,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.6,0.82,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.6,0.84,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.6,0.86,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.6,0.88,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.6,0.9,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.6,0.92,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.6,0.94,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.6,0.96,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.8,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.82,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.84,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.86,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.88,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.9,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.92,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.94,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.65,0.96,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.8,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.82,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.84,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.86,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.88,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.9,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.92,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.94,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.7,0.96,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.8,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.82,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.84,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.86,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.88,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.9,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.92,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.94,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.75,0.96,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.8,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.82,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.84,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.86,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.88,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.9,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.92,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.94,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.8,0.96,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.8,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.82,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.84,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.86,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.88,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.9,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.92,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.94,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.85,0.96,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.8,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.82,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.84,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.86,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.88,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.9,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.92,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.94,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
138,0.9,0.96,0.66,1.0,0.5952380952380952,0.7462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,16,34,0
140,0.6,0.8,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.6,0.82,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.6,0.84,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.6,0.86,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.6,0.88,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.6,0.9,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.6,0.92,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.6,0.94,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.6,0.96,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.8,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.82,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.84,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.86,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.88,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.9,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.92,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.94,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.65,0.96,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.8,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.82,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.84,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.86,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.88,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.9,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.92,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.94,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.7,0.96,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.8,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.82,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.84,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.86,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.88,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.9,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.92,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.94,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.75,0.96,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.8,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.82,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.84,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.86,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.88,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.9,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.92,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.94,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.8,0.96,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.8,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.82,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.84,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.86,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.88,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.9,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.92,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.94,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.85,0.96,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.8,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.82,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.84,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.86,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.88,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.9,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.92,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.94,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
140,0.9,0.96,0.52,1.0,0.5102040816326531,0.6756756756756758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,2,48,0
